Month,Longitude,Latitude,Location,Crime type
2025-11,-6.254047,54.169763,On or near ,anti-social-behaviour
2025-11,-6.313688,54.158977,On or near Chapel Road,drugs
2025-11,-6.316084,54.168203,On or near Rockfield Heights,other-theft
2025-11,-5.888619,54.213985,On or near Bryansford Avenue,anti-social-behaviour
2025-11,-5.893912,54.206988,On or near ,anti-social-behaviour
2025-11,-5.890201,54.21093,On or near Main Street,anti-social-behaviour
2025-11,-5.887157,54.214696,On or near Railway Street,anti-social-behaviour
2025-11,-5.893519,54.206882,On or near Bryansford Road,anti-social-behaviour
2025-11,-5.884995,54.196408,On or near ,anti-social-behaviour
2025-11,-5.894703,54.204989,On or near ,anti-social-behaviour
2025-11,-5.88962,54.212097,On or near Downs Road,anti-social-behaviour
2025-11,-5.891718,54.208225,On or near Causeway Road,burglary
2025-11,-5.894394,54.20413,On or near ,criminal-damage-arson
2025-11,-5.907281,54.211471,On or near Kinghill Avenue,criminal-damage-arson
2025-11,-5.890907,54.216019,On or near Dunwellan Park,criminal-damage-arson
2025-11,-5.887017,54.213831,On or near Donard Place,criminal-damage-arson
2025-11,-5.888158,54.21341,On or near Savoy Lane,criminal-damage-arson
2025-11,-5.893519,54.206882,On or near Bryansford Road,drugs
2025-11,-5.904934,54.216956,On or near Rathcillan Wood,other-theft
2025-11,-5.903098,54.211749,On or near Rowley Close,violent-crime
2025-11,-5.889043,54.211988,On or near Downs Road,violent-crime
2025-11,-5.893519,54.206882,On or near Bryansford Road,violent-crime
2025-11,-5.904073,54.216995,On or near Rathcillan Wood,violent-crime
2025-11,-5.890907,54.216019,On or near Dunwellan Park,violent-crime
2025-11,-5.907281,54.211471,On or near Kinghill Avenue,violent-crime
2025-11,-5.893003,54.20557,On or near Central Promenade,violent-crime
2025-11,-5.890201,54.21093,On or near Main Street,violent-crime
2025-11,-5.889179,54.212934,On or near Main Street,violent-crime
2025-11,-5.888182,54.214732,On or near Railway Street,violent-crime
2025-11,-6.350924,54.15696,On or near Lisdrum Park,anti-social-behaviour
2025-11,-6.346054,54.171583,On or near Barcroft Park,anti-social-behaviour
2025-11,-6.340694,54.170045,On or near ,criminal-damage-arson
2025-11,-6.345655,54.170841,On or near Barcroft Park,criminal-damage-arson
2025-11,-6.337902,54.161785,On or near Fathom Park,criminal-damage-arson
2025-11,-6.353518,54.158334,On or near Ashton Heights,drugs
2025-11,-6.354328,54.159908,On or near Ashton Heights,other-theft
2025-11,-6.339956,54.17052,On or near ,shoplifting
2025-11,-6.340694,54.170045,On or near ,shoplifting
2025-11,-6.350375,54.15883,On or near Chancellors Road,vehicle-crime
2025-11,-6.341963,54.160538,On or near Ardaveen Drive,violent-crime
2025-11,-6.343565,54.170246,On or near Dominic Street,violent-crime
2025-11,-6.343244,54.169469,On or near Dominic Street,violent-crime
2025-11,-6.343186,54.162109,On or near Ardaveen Avenue,violent-crime
2025-11,-6.338723,54.160763,On or near Fathom Park,violent-crime
2025-11,-6.348142,54.171459,On or near Barcroft Park,violent-crime
2025-11,-6.358145,54.165585,On or near ,violent-crime
2025-11,-6.340694,54.170045,On or near ,violent-crime
2025-11,-6.350924,54.15696,On or near Lisdrum Park,other-crime
2025-11,-5.894899,54.374216,On or near Grove Road,anti-social-behaviour
2025-11,-5.855943,54.371023,On or near Cumber View,anti-social-behaviour
2025-11,-5.792832,54.371556,On or near ,anti-social-behaviour
2025-11,-5.851334,54.367338,On or near The Green,anti-social-behaviour
2025-11,-5.855759,54.355951,On or near Newcastle Road,burglary
2025-11,-5.851969,54.375203,On or near Corry Park,other-theft
2025-11,-5.902485,54.376675,On or near ,violent-crime
2025-11,-5.850478,54.364573,On or near Sycamore Court,violent-crime
2025-11,-5.898657,54.372673,On or near ,violent-crime
2025-11,-5.847818,54.383359,On or near Downpatrick Road,other-crime
2025-11,-5.851969,54.375203,On or near Corry Park,other-crime
2025-11,-5.844127,54.305461,On or near Forde Way,anti-social-behaviour
2025-11,-5.853734,54.286772,On or near ,anti-social-behaviour
2025-11,-5.840635,54.304356,On or near Newcastle Road,anti-social-behaviour
2025-11,-5.839359,54.291169,On or near The Square,criminal-damage-arson
2025-11,-5.851057,54.254133,On or near Robin Hill,drugs
2025-11,-5.839359,54.291169,On or near The Square,other-theft
2025-11,-5.90152,54.254627,On or near ,other-theft
2025-11,-5.837577,54.290895,On or near The Square,other-theft
2025-11,-5.851545,54.258904,On or near De Courcey Way,other-theft
2025-11,-5.844127,54.305461,On or near Forde Way,public-order
2025-11,-5.844127,54.305461,On or near Forde Way,violent-crime
2025-11,-5.869753,54.247196,On or near Ballyloughlin Road,violent-crime
2025-11,-5.839359,54.291169,On or near The Square,violent-crime
2025-11,-5.839359,54.291169,On or near The Square,other-crime
2025-11,-6.35914,54.115669,On or near Newtown Road,anti-social-behaviour
2025-11,-6.393316,54.12251,On or near Bearna Park,anti-social-behaviour
2025-11,-6.359395,54.141334,On or near Carn View,anti-social-behaviour
2025-11,-6.37317,54.123704,On or near Low Road,criminal-damage-arson
2025-11,-6.359395,54.141334,On or near Carn View,criminal-damage-arson
2025-11,-6.349294,54.150603,On or near Forkhill Road,public-order
2025-11,-6.391385,54.122214,On or near St. Moninna Park,violent-crime
2025-11,-6.330918,54.118471,On or near Cottage Road,violent-crime
2025-11,-6.33772,54.123929,On or near O'reilly Park,violent-crime
2025-11,-6.359395,54.141334,On or near Carn View,violent-crime
2025-11,-6.391262,54.126184,On or near Seafin Road,violent-crime
2025-11,-6.34492,54.127101,On or near ,other-crime
2025-11,-6.425796,54.099722,On or near Mountain Road,anti-social-behaviour
2025-11,-6.443446,54.068073,On or near ,anti-social-behaviour
2025-11,-6.373789,54.087997,On or near Regina Park,burglary
2025-11,-6.373058,54.078553,On or near Edenappa Road,drugs
2025-11,-6.371461,54.086563,On or near Bay View,other-theft
2025-11,-6.401489,54.088593,On or near Finegans Road,possession-of-weapons
2025-11,-6.452428,54.082439,On or near School Road,violent-crime
2025-11,-6.401489,54.088593,On or near Finegans Road,other-crime
2025-11,-6.145887,54.197806,On or near Rathfriland Road,anti-social-behaviour
2025-11,-6.14411,54.195056,On or near Main Street,anti-social-behaviour
2025-11,-6.191171,54.232826,On or near ,anti-social-behaviour
2025-11,-6.198032,54.234466,On or near Longstone Hill,criminal-damage-arson
2025-11,-6.18425,54.179126,On or near ,drugs
2025-11,-6.203613,54.171303,On or near ,other-theft
2025-11,-6.141623,54.195494,On or near Main Street,violent-crime
2025-11,-6.206326,54.173033,On or near Edentrumly Road,violent-crime
2025-11,-6.203029,54.221485,On or near Greenhill Road,violent-crime
2025-11,-6.143675,54.193135,On or near Rostrevor Road,other-crime
2025-11,-6.006884,54.063893,On or near Mountain Road,anti-social-behaviour
2025-11,-6.013458,54.0657,On or near Randall Heights,anti-social-behaviour
2025-11,-6.000244,54.060935,On or near Harbour Road,anti-social-behaviour
2025-11,-6.031836,54.044042,On or near St. Columbas Villas,anti-social-behaviour
2025-11,-6.02012,54.04447,On or near ,anti-social-behaviour
2025-11,-6.012184,54.054322,On or near Mcgoldricks Villas,anti-social-behaviour
2025-11,-6.013983,54.064936,On or near Seaview Avenue,anti-social-behaviour
2025-11,-6.004134,54.059454,On or near Knockchree Avenue,anti-social-behaviour
2025-11,-6.011032,54.065004,On or near Hillside Drive,criminal-damage-arson
2025-11,-6.015937,54.064331,On or near Hillside Drive,criminal-damage-arson
2025-11,-6.006832,54.063066,On or near Harbour Road,other-theft
2025-11,-6.009697,54.061298,On or near Greencastle Street,shoplifting
2025-11,-6.006884,54.063893,On or near Mountain Road,theft-from-the-person
2025-11,-6.006832,54.063066,On or near Harbour Road,violent-crime
2025-11,-6.002673,54.060921,On or near Harbour Road,violent-crime
2025-11,-6.038879,54.051399,On or near Dunnaval Road,violent-crime
2025-11,-6.013933,54.057352,On or near Derryogue Park,violent-crime
2025-11,-6.010985,54.064375,On or near Slieveshan Park,violent-crime
2025-11,-5.915371,54.420307,On or near Magheraknock Road,anti-social-behaviour
2025-11,-5.920108,54.412886,On or near Lisburn Road,anti-social-behaviour
2025-11,-5.811371,54.391033,On or near Pegg's Wood Lane,burglary
2025-11,-5.855102,54.428147,On or near ,burglary
2025-11,-5.877098,54.407501,On or near Hall Road,criminal-damage-arson
2025-11,-5.903404,54.438016,On or near ,criminal-damage-arson
2025-11,-5.862847,54.414357,On or near ,criminal-damage-arson
2025-11,-5.892168,54.419697,On or near Belfast Road,drugs
2025-11,-5.811371,54.391033,On or near Pegg's Wood Lane,vehicle-crime
2025-11,-5.862847,54.414357,On or near ,violent-crime
2025-11,-5.795078,54.392228,On or near Pegg's Wood Lane,violent-crime
2025-11,-5.607978,54.266967,On or near Seaview,anti-social-behaviour
2025-11,-5.609922,54.262827,On or near Downpatrick Road,anti-social-behaviour
2025-11,-5.69073,54.28578,On or near Coniamstown Road,anti-social-behaviour
2025-11,-5.607442,54.259525,On or near Kildare Street,criminal-damage-arson
2025-11,-5.63954,54.24711,On or near ,drugs
2025-11,-5.684542,54.272066,On or near Bright Road,other-theft
2025-11,-5.609903,54.264211,On or near Bay Rock Avenue,shoplifting
2025-11,-5.63954,54.24711,On or near ,violent-crime
2025-11,-5.607604,54.259115,On or near ,violent-crime
2025-11,-5.687157,54.255537,On or near Lisoid Road,violent-crime
2025-11,-5.645545,54.256178,On or near Main Street,violent-crime
2025-11,-5.717649,54.252794,On or near Minerstown Road,violent-crime
2025-11,-5.707219,54.279248,On or near ,violent-crime
2025-11,-6.024466,54.065504,On or near Scrogg Road,anti-social-behaviour
2025-11,-6.153519,54.072273,On or near Killowen Old Road,anti-social-behaviour
2025-11,-6.072005,54.081965,On or near Tullyframe Road,burglary
2025-11,-6.051186,54.121183,On or near Island Road,other-theft
2025-11,-6.024082,54.066505,On or near Dunnaman Park,public-order
2025-11,-6.035273,54.08766,On or near Aughrim Road,violent-crime
2025-11,-6.028473,54.065723,On or near Grove Hill,violent-crime
2025-11,-6.020054,54.066735,On or near Grange Manor,violent-crime
2025-11,-6.044172,54.057371,On or near Ballyardle Road,violent-crime
2025-11,-6.058784,54.061058,On or near ,violent-crime
2025-11,-6.024082,54.066505,On or near Dunnaman Park,other-crime
2025-11,-6.334155,54.261825,On or near Glen Road,anti-social-behaviour
2025-11,-6.255825,54.22864,On or near Finnard Road,criminal-damage-arson
2025-11,-6.255825,54.22864,On or near Finnard Road,violent-crime
2025-11,-6.482361,54.122282,On or near ,anti-social-behaviour
2025-11,-6.497283,54.128354,On or near ,burglary
2025-11,-6.531773,54.073596,On or near Cortreasla Road,burglary
2025-11,-6.476028,54.105607,On or near Belmont Crescent,drugs
2025-11,-6.487071,54.068567,On or near New Road,other-theft
2025-11,-6.511743,54.118022,On or near Cashel Road,violent-crime
2025-11,-6.478451,54.106662,On or near Glebe Park,violent-crime
2025-11,-5.890513,54.221934,On or near Burrendale Park Road,anti-social-behaviour
2025-11,-5.887212,54.219621,On or near Westland Avenue,anti-social-behaviour
2025-11,-5.888556,54.223023,On or near Burrendale Park Road,anti-social-behaviour
2025-11,-5.893638,54.222905,On or near Burrenview Way,anti-social-behaviour
2025-11,-5.901921,54.218315,On or near Bryansford Road,anti-social-behaviour
2025-11,-5.893178,54.222295,On or near Burrenview Court,anti-social-behaviour
2025-11,-5.891082,54.222501,On or near Bracken Avenue,anti-social-behaviour
2025-11,-5.886206,54.2183,On or near Merrion Avenue,anti-social-behaviour
2025-11,-5.868589,54.232591,On or near Dundrum Road,burglary
2025-11,-5.896018,54.229479,On or near Carrigs Road,burglary
2025-11,-5.884462,54.223023,On or near Dundrum Road,burglary
2025-11,-5.883861,54.224873,On or near Corrigs Avenue,burglary
2025-11,-5.891082,54.222501,On or near Bracken Avenue,criminal-damage-arson
2025-11,-5.893496,54.219075,On or near Ballaghbeg Park,criminal-damage-arson
2025-11,-5.86651,54.238386,On or near Flush Road,criminal-damage-arson
2025-11,-5.89054,54.217208,On or near Hunters Walk,criminal-damage-arson
2025-11,-5.868589,54.232591,On or near Dundrum Road,drugs
2025-11,-5.894167,54.224864,On or near ,other-theft
2025-11,-5.893178,54.222295,On or near Burrenview Court,other-theft
2025-11,-5.892739,54.219179,On or near Ballaghbeg Park,shoplifting
2025-11,-5.892498,54.221502,On or near Burrenview Court,violent-crime
2025-11,-5.896018,54.229479,On or near Carrigs Road,violent-crime
2025-11,-5.89054,54.217208,On or near Hunters Walk,violent-crime
2025-11,-5.888556,54.223023,On or near Burrendale Park Road,violent-crime
2025-11,-5.891543,54.222788,On or near Bracken Avenue,violent-crime
2025-11,-5.893638,54.222905,On or near Burrenview Way,violent-crime
2025-11,-6.597786,54.154239,On or near Barkers Road,anti-social-behaviour
2025-11,-6.588717,54.130153,On or near Slatequarry Road,anti-social-behaviour
2025-11,-6.587235,54.130567,On or near St. Patricks Park,anti-social-behaviour
2025-11,-6.578259,54.192932,On or near Dungormley Estate,anti-social-behaviour
2025-11,-6.631469,54.189712,On or near Knockowen Road,burglary
2025-11,-6.583857,54.108039,On or near Ballyfannahan Road,burglary
2025-11,-6.575684,54.188526,On or near Dundalk Street,burglary
2025-11,-6.577064,54.194265,On or near Meadowvale,criminal-damage-arson
2025-11,-6.577204,54.197331,On or near Ninemile Road,drugs
2025-11,-6.577204,54.197331,On or near Ninemile Road,other-theft
2025-11,-6.577204,54.197331,On or near Ninemile Road,possession-of-weapons
2025-11,-6.601893,54.125042,On or near Sheetrim Road,vehicle-crime
2025-11,-6.597786,54.154239,On or near Barkers Road,violent-crime
2025-11,-6.577204,54.197331,On or near Ninemile Road,violent-crime
2025-11,-6.575887,54.180828,On or near Dundalk Road,violent-crime
2025-11,-6.576276,54.190896,On or near Armagh Street,violent-crime
2025-11,-6.576275,54.190473,On or near Dundalk Street,violent-crime
2025-11,-6.575684,54.188526,On or near Dundalk Street,violent-crime
2025-11,-5.696695,54.349739,On or near Strangford Road,anti-social-behaviour
2025-11,-5.711648,54.341406,On or near Orchard Crescent,anti-social-behaviour
2025-11,-5.739321,54.366783,On or near Belfast Road,criminal-damage-arson
2025-11,-5.696695,54.349739,On or near Strangford Road,drugs
2025-11,-5.728908,54.360288,On or near Greystown Road,other-theft
2025-11,-5.728908,54.360288,On or near Greystown Road,violent-crime
2025-11,-5.700204,54.343381,On or near Strangford Road,violent-crime
2025-11,-6.204961,54.123908,On or near Lower Knockbarragh Road,anti-social-behaviour
2025-11,-6.194338,54.097701,On or near Cloughmore Road,criminal-damage-arson
2025-11,-6.195462,54.103136,On or near Cherry Hill,criminal-damage-arson
2025-11,-6.184345,54.104928,On or near Shanwillan,drugs
2025-11,-6.183738,54.10517,On or near Gleann Si,violent-crime
2025-11,-6.215481,54.11012,On or near ,other-crime
2025-11,-5.830809,54.459431,On or near Queens Park North,anti-social-behaviour
2025-11,-5.829764,54.458199,On or near Queens Park North,criminal-damage-arson
2025-11,-5.826974,54.458167,On or near Rowallane Dale,violent-crime
2025-11,-5.832547,54.460397,On or near Comber Street,violent-crime
2025-11,-5.829281,54.460033,On or near Woodrow Gardens,other-crime
2025-11,-6.330092,54.178542,On or near Cowan Street,anti-social-behaviour
2025-11,-6.321985,54.185824,On or near Rathfriland Road,anti-social-behaviour
2025-11,-6.335799,54.177929,On or near Trevor Hill,criminal-damage-arson
2025-11,-6.333546,54.179102,On or near Sandys Street,criminal-damage-arson
2025-11,-6.330078,54.181174,On or near Windsor Hill,criminal-damage-arson
2025-11,-6.332398,54.183659,On or near Windsor Avenue,criminal-damage-arson
2025-11,-6.330092,54.178542,On or near Cowan Street,drugs
2025-11,-6.332671,54.182189,On or near Downshire Road,drugs
2025-11,-6.318863,54.19029,On or near Annsville,other-theft
2025-11,-6.321985,54.185824,On or near Rathfriland Road,possession-of-weapons
2025-11,-6.333546,54.179102,On or near Sandys Street,possession-of-weapons
2025-11,-6.332671,54.182189,On or near Downshire Road,shoplifting
2025-11,-6.330078,54.181174,On or near Windsor Hill,violent-crime
2025-11,-6.330092,54.178542,On or near Cowan Street,violent-crime
2025-11,-6.333584,54.180818,On or near Downshire Road,violent-crime
2025-11,-6.332398,54.183659,On or near Windsor Avenue,violent-crime
2025-11,-6.333546,54.179102,On or near Sandys Street,violent-crime
2025-11,-6.334377,54.179005,On or near Trevor Hill,violent-crime
2025-11,-6.335799,54.177929,On or near Trevor Hill,violent-crime
